Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
900581,FEAMP,FEAMP,,,,M57-M57,Fonction Compte,1,,,9005,1,,,9005,,,
901,Sécurité,Sécurité,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9010,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,901,1,,,901,,,
9011,"Police, sécurité, justice","Police, sécurité, justice",,,,M57-M57,Fonction Compte,1,,,901,1,,,901,,,
9012,Incendie et secours,Incendie et secours,,,,M57-M57,Fonction Compte,1,,,901,1,,,901,,,
9013,Hygiène et salubrité publique,Hygiène et salubrité publique,,,,M57-M57,Fonction Compte,1,,,901,1,,,901,,,
9018,"Autres interv. protect. personnes, biens",Autres interventions de protections des personnes et des biens,,,,M57-M57,Fonction Compte,1,,,901,1,,,901,,,
902,"Enseign., formation prof.,apprentissage","Enseignement, formation professionnelle et apprentissage",,,,M57-M57,Fonction Compte,,,,,,,,,,,
9020,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9021,Enseignement du premier degré,Enseignement du premier degré,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90211,Ecoles maternelles,Ecoles maternelles,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90212,Ecoles primaires,Ecoles primaires,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90213,Classes regroupées,Classes regroupées,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9022,Enseignement du second degré,Enseignement du second degré,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90221,Collèges,Collèges,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90222,Lycées publics,Lycées publics,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90223,Lycées privés,Lycées privés,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9023,Enseignement supérieur,Enseignement supérieur,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9024,Cités scolaires,Cités scolaires,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9025,Formation professionnelle,Formation professionnelle,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,1,2018-11-16T14:00:00
90251,Insertion sociale et professionnelle,Insertion sociale et professionnelle des personnes en recherche d'emploi,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90252,Formation professionnalisante personnes,Formation professionnalisante des personnes en recherche d'emploi,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90253,Formation certifiante des personnes,Formation certifiante des personnes en recherche d'emploi,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90254,Formation des actifs occupés,Formation des actifs occupés,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90255,Rémunération des stagiaires,Rémunération des stagiaires,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90256,Autres,Autres,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9026,Apprentissage,Apprentissage,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9027,Formation sanitaire et sociale,Formation sanitaire et sociale,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9028,Autres services périscolaires et annexes,Autres services périscolaires et annexes,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90281,Hébergement et restauration scolaires,Hébergement et restauration scolaires,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90282,Sport scolaire,Sport scolaire,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90283,Médecine scolaire,Médecine scolaire,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90284,Classes de découverte,Classes de découverte,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
90288,Autre service annexe de l'enseignement,Autres services annexes de l'enseignement,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
9029,Sécurité,Sécurité,,,,M57-M57,Fonction Compte,1,,,902,1,,,902,,,
903,"Cult., vie soc., jeun., sports, loisirs","Culture, vie sociale, jeunesse, sports et loisirs",,,,M57-M57,Fonction Compte,0,,,,0,,,,,,
9030,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
9031,Culture,Culture,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90311,"Activités artist.,actions et manif.cult.","Activités artistiques, actions et manifestations culturelles",,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90312,Patrimoine,Patrimoine,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90313,"Bibliothèques, médiathèques","Bibliothèques, médiathèques",,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90314,Musées,Musées,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90315,Services d'archives,Services d'archives,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90316,Théâtres et spectacles vivants,Théâtres et spectacles vivants,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90317,Cinémas et autres salles de spectacles,Cinémas et autres salles de spectacles,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90318,Archéologie préventive,Archéologie préventive,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
9032,Sports (autres que scolaires),Sports (autres que scolaires),,,,M57-M57,Fonction Compte,,,,,,,,,,,
90321,"Salles de sport, gymnases","Salles de sport, gymnases",,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90322,Stades,Stades,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90323,Piscines,Piscines,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90324,Centres de formation sportifs,Centres de formation sportifs,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90325,Autres équipements sportifs ou loisirs,Autres équipements sportifs ou de loisirs,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90326,Manifestations sportives,Manifestations sportives,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
9033,Jeunesse et loisirs,Jeunesse (action socio-éducative...) et loisirs,,,,M57-M57,Fonction Compte,0,,,,0,,,,,,
90331,Centres de loisirs,Centres de loisirs,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90332,Colonies de vacances,Colonies de vacances,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90338,Autres activités pour les jeunes,Autres activités pour les jeunes,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
9034,Vie sociale et citoyenne,Vie sociale et citoyenne,,,,M57-M57,Fonction Compte,0,,,,0,,,,,,
90341,Egalité entre les femmes et les hommes,Egalité entre les femmes et les hommes,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
90348,Autres,Autres,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
9039,Sécurité,Sécurité,,,,M57-M57,Fonction Compte,1,,,903,1,,,903,,,
904,Santé et action sociale,Santé et action sociale,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9041,Santé,Santé,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90410,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90411,PMI et planification familiale,PMI et planification familiale,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90412,Prévention et éducation pour la santé,Prévention et éducation pour la santé,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90413,Sécurité alimentaire,Sécurité alimentaire,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90414,Dispensaires et autres éts sanitaires,Dispensaires et autres établissements sanitaires,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90418,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
9042,Action sociale,Action sociale,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90420,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90421,Famille et enfance,Famille et enfance,,,,M57-M57,Fonction Compte,,,,,,,,,,,
904211,Actions en faveur de la maternité,Actions en faveur de la maternité,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904212,Aides à la famille,Aides à la famille,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904213,Aides sociales à l'enfance,Aides sociales à l'enfance,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904214,Adolescence,Adolescence,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90422,Petite enfance,Petite enfance,,,,M57-M57,Fonction Compte,,,,,,,,,,,
904221,Crèches et garderies,Crèches et garderies,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904222,Multi accueil,Multi accueil,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904228,Autres actions pour la petite enfance,Autres actions en faveur de la petite enfance,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90423,Personnes âgées,Personnes âgées,,,,M57-M57,Fonction Compte,,,,,,,,,,,
904231,Forfait autonomie,Forfait autonomie,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904232,Autres actions de prévention,Autres actions de prévention,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
904238,Autres actions pour les personnes âgées,Autres actions en faveur des personnes âgées,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90424,Personnes en difficulté,Personnes en difficulté,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90425,Personnes handicapées,Personnes handicapées,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
90428,Autres interventions sociales,Autres interventions sociales,,,,M57-M57,Fonction Compte,1,,,904,1,,,904,,,
9044,RSA,RSA,,,,M57-M57,Fonction Compte,0,,,,0,,,,,,
90441,Insertion sociale,Insertion sociale,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90442,Santé,Santé,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90443,Logement,Logement,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90444,Insertion professionnelle,Insertion professionnelle,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90445,Evaluation des dépenses engagées,Evaluation des dépenses engagées,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90446,Dépenses de structure,Dépenses de structure,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90447,RSA allocations,RSA allocations,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
90448,Autres dépenses au titre du RSA,Autres dépenses au titre du RSA,,,,M57-M57,Fonction Compte,1,,,9044,1,,,9044,,,
905,Aménagement des territoires et habitat,Aménagement des territoires et habitat,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9050,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9051,Aménagement et services urbains,Aménagement et services urbains,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90510,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90511,Espaces verts urbains,Espaces verts urbains,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90512,Eclairage public,Eclairage public,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90513,Art public,Art public,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90514,Electrification,Electrification,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90515,Opérations d'aménagement,Opérations d'aménagement,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90518,Autres actions d'aménagement urbain,Autres actions d'aménagement urbain,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9052,Politique de la ville,Politique de la ville,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9053,Agglomérations et villes moyennes,Agglomérations et villes moyennes,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9054,Espace rural et autres espaces de dév.,Espace rural et autres espaces de développement,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9055,Habitat (Logement),Habitat (Logement),,,,M57-M57,Fonction Compte,,,,,,,,,,,
90551,Parc privé de la collectivité,Parc privé de la collectivité,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90552,Aide au secteur locatif,Aide au secteur locatif,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90553,Aide à l'accession à la propriété,Aide à l'accession à la propriété,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90554,Aire d'accueil des gens du voyage,Aire d'accueil des gens du voyage,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90555,Logement social,Logement social,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9056,Actions en faveur du littoral,Actions en faveur du littoral,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9057,Techno. de l'information et de la comm.,Technologies de l'information et de la communication,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9058,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90581,Réserves Foncières,Réserves Foncières,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
90588,Autres actions d'aménagement,Autres actions d'aménagement,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
9059,Sécurité,Sécurité,,,,M57-M57,Fonction Compte,1,,,905,1,,,905,,,
906,Action économique,Action économique,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9060,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9061,Interventions économiques transversales,Interventions économiques transversales,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9062,Structure d'animation et de dév. éco.,Structure d'animation et de développement économique,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9063,Actions sectorielles,Actions sectorielles,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90631,"Agriculture, pêche et agro-alimentaire","Agriculture, pêche et agro-alimentaire",,,,M57-M57,Fonction Compte,,,,,,,,,,,
906311,Laboratoire,Laboratoire,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
906312,Autres,Autres,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
90632,"Industrie, commerce et artisanat","Industrie, commerce et artisanat",,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
90633,Développement touristique,Développement touristique,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9064,"Rayonnement, attractivité du territoire",Rayonnement et attractivité du territoire,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9065,"Insertion éco. et éco.sociale, solidaire",Insertion économique et économie sociale et solidaire,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9066,Maintien et dév. des services publics,Maintien et développement des services publics,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9067,Recherche et innovation,Recherche et innovation,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
9068,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,1,,,906,1,,,906,,,
907,Environnement,Environnement,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9070,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9071,Actions transversales,Actions transversales,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9072,Actions déchets et propreté urbaine,Actions en matière de déchets et de propreté urbaine,,,,M57-M57,Fonction Compte,0,,,,0,,,,,,
90720,Services communs collecte et propreté,Services communs de la collecte et de la propreté,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90721,Collecte et traitement des déchets,Collecte et traitement des déchets,,,,M57-M57,Fonction Compte,,,,,,,,,,,
907211,Actions prévention et sensibilisation,Actions de prévention et de sensibilisation,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
907212,Collecte des déchets,Collecte des déchets,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
907213,"Tri, valorisation, traitement déchets","Tri, valorisation et traitement des déchets",,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90722,Propreté urbaine,Propreté urbaine,,,,M57-M57,Fonction Compte,,,,,,,,,,,
907221,Actions prévention et sensibilisation,Actions de prévention et de sensibilisation,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
907222,Action propreté urbaine et nettoiement,Action en matière de propreté urbaine et de nettoiement,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9073,Actions en matière de gestion des eaux,Actions en matière de gestion des eaux,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90731,Politique de l'eau,Politique de l'eau,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90732,Eau potable,Eau potable,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90733,Assainissement,Assainissement,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90734,Eaux pluviales,Eaux pluviales,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90735,Lutte contre les inondations,Lutte contre les inondations,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9074,Politique de l'air,Politique de l'air,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9075,Politique de l'énergie,Politique de l'énergie,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90751,Réseaux de chaleur et de froid,Réseaux de chaleur et de froid,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90752,Energie photovoltaïque,Energie photovoltaïque,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90753,Energie éolienne,Energie éolienne,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90754,Energie hydraulique,Energie hydraulique,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
90758,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9076,"Préserv. patrim. naturel,risques techno.",Préservation du patrimoine naturel et gestion des risques technologiques,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9077,Environnement infrastructures transports,Environnement des infrastructures de transports,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
9078,Autres actions,Autres actions,,,,M57-M57,Fonction Compte,1,,,907,1,,,907,,,
908,Transports,Transports,,,,M57-M57,Fonction Compte,,,,,,,,,,,
9080,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
9081,Transports scolaires,Transports scolaires,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
9082,Transports publics de voyageurs,Transports publics de voyageurs,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90820,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90821,Transport sur route,Transport sur route,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90822,Transport ferroviaire,Transport ferroviaire,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90823,Transport fluvial,Transport fluvial,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90824,Transport maritime,Transport maritime,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90825,Transport aérien,Transport aérien,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90828,Autres transports,Autres transports,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
9083,Transports de marchandises,Transports de marchandises,,,,M57-M57,Fonction Compte,,,,,,,,,,,
90830,Services communs,Services communs,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90831,Fret routier,Fret routier,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90832,Fret ferroviaire,Fret ferroviaire,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90833,Fret fluvial,Fret fluvial,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90834,Fret maritime,Fret maritime,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
90835,Fret aérien,Fret aérien,,,,M57-M57,Fonction Compte,1,,,908,1,,,908,,,
